"origin","destination","distance","duration"
"B023E12FTI","B0FFJRVTYE",169.673,2.05
"B023E12FTI","B0FFJ1CPHP",218.731,2.58333333333333
"B023E12FTI","B00156ODDT",207.684,2.5
"B023E12FTI","B0FFG94S3Z",227.016,2.75
"B023E12FTI","B0FFLCF954",239.301,3
"B023E12FTI","B0FFFA2AO6",172.002,2.08333333333333
"B023E12FTI","B0FFKDRXE8",232.733,2.83333333333333
"B023E12FTI","B0FFH62FC9",167.707,2.1
"B023E12FTI","B0FFKSVI1S",179.453,2.23333333333333
"B023E12FTI","B0FFHHTBED",226.786,2.75
"B023E12FTI","B0FFH6WPC3",162.186,2.06666666666667
"B023E12FTI","B0FFHQJR9Q",168.995,2.03333333333333
"B023E12FTI","B0FFI9JCED",195.506,2.4
"B023E12FTI","B00156D6K6",227.077,2.78333333333333
"B023E12FTI","B0FFGO36Q6",235.892,2.93333333333333
"B023E12FTI","B0FFHLH9SB",359.005,4.16666666666667
"B023E12FTI","B0FFIS83Q7",348.912,4.11666666666667
"B023E12FTI","B0GUCU8FLD",393.698,4.58333333333333
"B023E12FTI","B0FFG2575E",377.892,4.26666666666667
"B023E12FTI","B0FFH3869T",408.991,4.83333333333333
"B023E12FTI","B0FFG0GSMW",477.844,5.66666666666667
"B023E12FTI","B0FFFRXR3L",478.248,5.68333333333333
"B023E12FTI","B0G3AZBRXL",400.685,4.48333333333333
"B023E12FTI","B020215DUP",395.037,4.56666666666667
"B023E12FTI","B0GKC6MA4E",421.468,4.78333333333333
"B023E12FTI","B0202173FW",418.592,4.75
"B023E12FTI","B0H1TCJ4IO",390.666,4.53333333333333
"B023E12FTI","B0FFF4HNKG",386.799,4.51666666666667
"B023E12FTI","B020216GML",383.922,4.46666666666667
"B023E12FTI","B0202150WR",382.355,4.36666666666667
"B023E12FTI","B0FFHDQ3SM",159.473,2
"B023E12FTI","B0GUVDW01P",136.928,1.66666666666667
"B023E12FTI","B023D040HU",153.828,1.88333333333333
"B023E12FTI","B0FFI2KAV3",165.931,2.38333333333333
"B023E12FTI","B0FFITCS2H",149.447,1.88333333333333
"B023E12FTI","B0HBXZQDWS",145.865,1.88333333333333
"B023E12FTI","B0HGFN3J8T",133.452,1.65
"B023E12FTI","B0FFJ01V55",159.458,1.91666666666667
"B023E12FTI","B0I60OAVXT",154.228,2.03333333333333
"B023E12FTI","B0FFKGBPOF",131.741,1.76666666666667
"B023E12FTI","B0FFHD6O3A",112.593,1.5
"B023E12FTI","B0FFJRXFMW",110.775,1.41666666666667
"B023E12FTI","B0FFLHS22C",145.724,1.85
"B023E12FTI","B0FFLO95L8",137.675,1.81666666666667
"B023E12FTI","B0FFLK4EPS",142.056,2
"B023E12FTI","B0FFL6KA9D",136.797,1.75
"B023E12FTI","B0FFH1UGLN",86.795,1.35
"B023E12FTI","B0FFK4YCJ8",101.465,1.46666666666667
"B023E12FTI","B0I675OYZQ",126.324,1.61666666666667
"B023E12FTI","B0FFG4GVOV",80.968,1.1
"B023E12FTI","B0GRRBHAKJ",101.185,1.55
"B0FFM9VWFS","B0FFK83QI3",477.436,5.26666666666667
"B0FFM9VWFS","B0HDRHT0UU",517.064,5.75
"B0FFM9VWFS","B0FFL9Q85P",477.38,5.25
"B0FFM9VWFS","B0G0ZLYTOF",479.438,5.63333333333333
"B0FFM9VWFS","B0G1AO0IBH",435.88,4.8
"B0FFM9VWFS","B0FFH4SOJP",451.946,4.95
"B0FFM9VWFS","B0FFFRS0IH",469.148,5.16666666666667
"B0FFM9VWFS","B0FFLC9J93",509.335,5.63333333333333
"B0FFM9VWFS","B0G0NZW2VU",472.906,5.15
"B0FFM9VWFS","B0G13KYBJL",513.524,5.66666666666667
"B0FFM9VWFS","B00190CNHV",467.714,5.16666666666667
"B0FFM9VWFS","B0FFH1DRA5",492.188,5.7
"B0FFM9VWFS","B0FFL9CGXN",481.14,5.7
"B0FFM9VWFS","B0FFH70JG8",498.347,5.41666666666667
"B0FFM9VWFS","B0FFHXJXZR",389.2,4.35
"B0FFM9VWFS","B0FFF8Z69A",395.318,5.21666666666667
"B0FFM9VWFS","B0FFGYNGHQ",376.134,4.31666666666667
"B0FFM9VWFS","B0GUAXEBYM",371.818,4.28333333333333
"B0FFM9VWFS","B0FFHCRHH3",368.514,4.16666666666667
"B0FFM9VWFS","B0FFG9F43K",358.658,4.06666666666667
"B0FFM9VWFS","B0FFGTI293",391.853,4.41666666666667
"B0FFM9VWFS","B0FFHE4XO4",378.155,4.48333333333333
"B0FFM9VWFS","B0FFK4CQ2L",369.275,4.3
"B0FFM9VWFS","B0FFJONTQ7",384.534,4.61666666666667
"B0FFM9VWFS","B0FFHJD9U9",339.205,3.86666666666667
"B0FFM9VWFS","B0FFHF2VI7",330.848,3.85
"B0FFM9VWFS","B0FFK7ZQFN",349.416,4.18333333333333
"B0FFM9VWFS","B0FFFU612V",354.166,4.06666666666667
"B0FFM9VWFS","B0FFITJD3C",322.288,4.18333333333333
"B0FFM9VWFS","B0FFFTQ4U7",348.479,4.13333333333333
"B0FFM9VWFS","B01FE15XQH",374.871,4.55
"B0FFM9VWFS","B0FFL7OZ0J",331.165,4.41666666666667
"B0FFM9VWFS","B0FFGZQ43R",320.611,3.7
"B0FFM9VWFS","B01FE15UUN",340.07,3.93333333333333
"B0FFM9VWFS","B0FFJN8WFQ",320.344,3.68333333333333
"B0FFM9VWFS","B01FE0J0V7",349.365,4
"B0FFM9VWFS","B0FFHDQA5M",299.751,3.36666666666667
"B0FFM9VWFS","B0FFGAIWAV",294.314,3.36666666666667
"B0FFM9VWFS","B0GDDXZDXN",256.428,2.91666666666667
"B0FFM9VWFS","B0FFFOM198",316.149,3.68333333333333
"B0FFM9VWFS","B0FFI8WH5V",295.688,3.36666666666667
"B0FFM9VWFS","B02000JJN1",263.555,3.08333333333333
"B0FFM9VWFS","B02001C3PG",358.019,4.15
"B0FFM9VWFS","B02000JJ21",274.036,3.2
"B0FFM9VWFS","B0FFH0WGKS",258.909,2.98333333333333
"B0FFM9VWFS","B0FFKZGWZ9",339.326,3.9
"B0FFM9VWFS","B0FFGJ1NAK",319.821,3.65
"B0FFM9VWFS","B02000JR6M",301.261,3.43333333333333
"B0FFM9VWFS","B0FFGIBTXI",337.688,3.88333333333333
"B0FFM9VWFS","B0FFHY6PN3",322.242,3.66666666666667
"B0FFM9VWFS","B0FFHFSCFH",276.307,3.26666666666667
"B0FFM9VWFS","B0IGCZC15I",267.159,3.06666666666667
"B0FFM9VWFS","B0FFHD3E8G",288.753,3.3
"B0FFM9VWFS","B0FFHC9CJ8",310.829,3.68333333333333
"B0FFM9VWFS","B0FFH61OBO",292.7,3.36666666666667
"B0FFM9VWFS","B0FFHNXOVT",285.861,3.28333333333333
"B0FFM9VWFS","B0FFL37B6B",298.506,3.48333333333333
"B0FFM9VWFS","B0FFF4JOKL",300.709,3.5
"B0FFM9VWFS","B0I6TYMZJG",241.725,2.75
"B0FFM9VWFS","B0IG9RDYYV",273.31,3.2
"B0FFM9VWFS","B0FFLPWCQK",244.493,2.93333333333333
"B0FFM9VWFS","B0FFFVN7JT",226.725,2.68333333333333
"B0FFM9VWFS","B0FFHW4GZB",241.584,2.78333333333333
"B0FFM9VWFS","B0FFLA9ZTX",192.703,2.28333333333333
"B0FFM9VWFS","B023B15E6D",287.495,3.16666666666667
"B0FFM9VWFS","B0FFKZT863",194.875,2.36666666666667
"B0FFM9VWFS","B0FFHN6ZU2",224.612,2.61666666666667
"B0FFM9VWFS","B0FFHOJIJ7",237.476,2.91666666666667
"B0FFM9VWFS","B0FFK85V4K",315.327,3.53333333333333
"B0FFM9VWFS","B0FFHD26K7",204.268,2.36666666666667
"B0FFM9VWFS","B0G25CU48P",362.431,3.93333333333333
"B0FFM9VWFS","B0FFMBV9V0",229.649,2.81666666666667
"B0FFM9VWFS","B0GUBCOVO3",257.298,3.18333333333333
"B0FFM9VWFS","B0H135MBEW",232.997,2.76666666666667
"B0FFM9VWFS","B0FFHXOBD1",242.412,2.8
"B0FFM9VWFS","B0FFL81IUU",268.615,3
"B0FFM9VWFS","B0FFGQ8EH5",287.259,3.15
"B0FFM9VWFS","B0HA6CDCW1",296.852,3.3
"B0FFM9VWFS","B0FFKHC9PU",94.419,1.43333333333333
"B0FFM9VWFS","B0G30DK65S",121.538,1.66666666666667
"B0FFM9VWFS","B0FFG2I6S2",61.523,1.05
"B0FFM9VWFS","B0FFKVXSFY",52.945,0.9
"B0FFM9VWFS","B0FFK7XY6U",78.87,1.33333333333333
"B0FFM9VWFS","B0FFFA8L2B",92.713,1.26666666666667
"B0FFM9VWFS","B0HU55O3W8",148.022,1.93333333333333
"B0FFM9VWFS","B023E12FTI",74.71,1.08333333333333
"B0FFM9VWFS","B0FFI22X6S",66.325,0.916666666666667
"B0FFM9VWFS","B0G2MKTPMP",245.683,2.85
"B0FFM9VWFS","B00156GGDT",265.933,3.41666666666667
"B0FFM9VWFS","B0FFGPRVIT",254.359,3.1
"B0FFM9VWFS","B0FFJRVTYE",240.35,2.8
"B0FFM9VWFS","B0FFJ1CPHP",289.408,3.35
"B0FFM9VWFS","B00156ODDT",278.361,3.26666666666667
"B0FFM9VWFS","B0FFG94S3Z",297.693,3.51666666666667
"B0FFM9VWFS","B0FFLCF954",309.978,3.76666666666667
"B0FFM9VWFS","B0FFFA2AO6",242.679,2.85
"B0FFM9VWFS","B0FFKDRXE8",303.41,3.58333333333333
"B0FFM9VWFS","B0FFH62FC9",238.384,2.85
"B0FFM9VWFS","B0FFKSVI1S",250.13,2.98333333333333
"B0FFM9VWFS","B0FFHHTBED",297.463,3.51666666666667
"B0FFM9VWFS","B0FFH6WPC3",232.863,2.81666666666667
"B0FFM9VWFS","B0FFHQJR9Q",239.672,2.8
"B0FFM9VWFS","B0FFI9JCED",266.183,3.16666666666667
"B0FFM9VWFS","B00156D6K6",297.754,3.55
"B0FFM9VWFS","B0FFGO36Q6",306.569,3.68333333333333
"B0FFM9VWFS","B0FFHLH9SB",429.682,4.9
"B0FFM9VWFS","B0FFIS83Q7",419.589,4.83333333333333
"B0FFM9VWFS","B0GUCU8FLD",464.375,5.3
"B0FFM9VWFS","B0FFG2575E",448.569,4.98333333333333
"B0FFM9VWFS","B0FFH3869T",479.668,5.55
"B0FFM9VWFS","B0FFG0GSMW",548.521,6.41666666666667
"B0FFM9VWFS","B0FFFRXR3L",548.925,6.43333333333333
"B0FFM9VWFS","B0G3AZBRXL",471.362,5.21666666666667
"B0FFM9VWFS","B020215DUP",465.714,5.3
"B0FFM9VWFS","B0GKC6MA4E",492.145,5.5
"B0FFM9VWFS","B0202173FW",489.269,5.46666666666667
"B0FFM9VWFS","B0H1TCJ4IO",461.343,5.26666666666667
"B0FFM9VWFS","B0FFF4HNKG",457.476,5.25
"B0FFM9VWFS","B020216GML",454.599,5.2
"B0FFM9VWFS","B0202150WR",453.032,5.1
"B0FFM9VWFS","B0FFHDQ3SM",230.15,2.68333333333333
"B0FFM9VWFS","B0GUVDW01P",207.605,2.4
"B0FFM9VWFS","B023D040HU",224.505,2.58333333333333
"B0FFM9VWFS","B0FFI2KAV3",236.608,3.08333333333333
"B0FFM9VWFS","B0FFITCS2H",220.124,2.61666666666667
"B0FFM9VWFS","B0HBXZQDWS",216.542,2.61666666666667
"B0FFM9VWFS","B0HGFN3J8T",204.129,2.36666666666667
"B0FFM9VWFS","B0FFJ01V55",230.135,2.65
"B0FFM9VWFS","B0I60OAVXT",224.905,2.76666666666667
"B0FFM9VWFS","B0FFKGBPOF",202.418,2.5
"B0FFM9VWFS","B0FFHD6O3A",183.27,2.23333333333333
"B0FFM9VWFS","B0FFJRXFMW",181.452,2.15
"B0FFM9VWFS","B0FFLHS22C",216.401,2.58333333333333
"B0FFM9VWFS","B0FFLO95L8",208.352,2.55
"B0FFM9VWFS","B0FFLK4EPS",212.733,2.61666666666667
"B0FFM9VWFS","B0FFL6KA9D",207.474,2.48333333333333
"B0FFM9VWFS","B0FFH1UGLN",157.472,2.13333333333333
"B0FFM9VWFS","B0FFK4YCJ8",172.142,2.2
"B0FFM9VWFS","B0I675OYZQ",197.001,2.35
"B0FFM9VWFS","B0FFG4GVOV",134.281,1.73333333333333
"B0FFM9VWFS","B0GRRBHAKJ",154.498,2.16666666666667
"B0FFI22X6S","B0FFK83QI3",420.166,4.73333333333333
"B0FFI22X6S","B0HDRHT0UU",459.794,5.2
"B0FFI22X6S","B0FFL9Q85P",419.824,4.66666666666667
"B0FFI22X6S","B0G0ZLYTOF",422.168,5.1
"B0FFI22X6S","B0G1AO0IBH",378.324,4.21666666666667
"B0FFI22X6S","B0FFH4SOJP",394.39,4.38333333333333
"B0FFI22X6S","B0FFFRS0IH",411.592,4.6
"B0FFI22X6S","B0FFLC9J93",451.779,5.06666666666667
"B0FFI22X6S","B0G0NZW2VU",415.35,4.58333333333333
"B0FFI22X6S","B0G13KYBJL",456.254,5.13333333333333
"B0FFI22X6S","B00190CNHV",410.158,4.6
"B0FFI22X6S","B0FFH1DRA5",434.918,5.16666666666667
"B0FFI22X6S","B0FFL9CGXN",423.87,5.16666666666667
"B0FFI22X6S","B0FFH70JG8",440.791,4.83333333333333
"B0FFI22X6S","B0FFHXJXZR",331.644,3.78333333333333
"B0FFI22X6S","B0FFF8Z69A",338.048,4.66666666666667
"B0FFI22X6S","B0FFGYNGHQ",318.864,3.76666666666667
"B0FFI22X6S","B0GUAXEBYM",314.548,3.73333333333333
"B0FFI22X6S","B0FFHCRHH3",311.244,3.61666666666667
"B0FFI22X6S","B0FFG9F43K",301.388,3.53333333333333
"B0FFI22X6S","B0FFGTI293",334.583,3.86666666666667
"B0FFI22X6S","B0FFHE4XO4",320.885,3.93333333333333
"B0FFI22X6S","B0FFK4CQ2L",312.005,3.75
"B0FFI22X6S","B0FFJONTQ7",327.264,4.06666666666667
"B0FFI22X6S","B0FFHJD9U9",281.935,3.35
"B0FFI22X6S","B0FFHF2VI7",273.578,3.31666666666667
"B0FFI22X6S","B0FFK7ZQFN",292.146,3.63333333333333
"B0FFI22X6S","B0FFFU612V",296.896,3.53333333333333
"B0FFI22X6S","B0FFITJD3C",265.018,3.63333333333333
"B0FFI22X6S","B0FFFTQ4U7",291.209,3.58333333333333
"B0FFI22X6S","B01FE15XQH",317.601,4.01666666666667
"B0FFI22X6S","B0FFL7OZ0J",273.895,3.86666666666667
"B0FFI22X6S","B0FFGZQ43R",263.341,3.16666666666667
"B0FFI22X6S","B01FE15UUN",282.8,3.38333333333333
"B0FFI22X6S","B0FFJN8WFQ",263.074,3.11666666666667
"B0FFI22X6S","B01FE0J0V7",292.095,3.46666666666667
"B0FFI22X6S","B0FFHDQA5M",242.481,2.8
"B0FFI22X6S","B0FFGAIWAV",237.044,2.81666666666667
"B0FFI22X6S","B0GDDXZDXN",199.158,2.38333333333333
"B0FFI22X6S","B0FFFOM198",258.879,3.13333333333333
"B0FFI22X6S","B0FFI8WH5V",238.418,2.81666666666667
"B0FFI22X6S","B02000JJN1",206.285,2.55
"B0FFI22X6S","B02001C3PG",300.749,3.61666666666667
"B0FFI22X6S","B02000JJ21",216.766,2.65
"B0FFI22X6S","B0FFH0WGKS",201.639,2.43333333333333
"B0FFI22X6S","B0FFKZGWZ9",282.056,3.33333333333333
"B0FFI22X6S","B0FFGJ1NAK",262.551,3.1
"B0FFI22X6S","B02000JR6M",243.991,2.88333333333333
"B0FFI22X6S","B0FFGIBTXI",280.418,3.31666666666667
"B0FFI22X6S","B0FFHY6PN3",264.972,3.1
"B0FFI22X6S","B0FFHFSCFH",219.037,2.71666666666667
"B0FFI22X6S","B0IGCZC15I",207.233,2.56666666666667
"B0FFI22X6S","B0FFHD3E8G",231.483,2.75
"B0FFI22X6S","B0FFHC9CJ8",253.559,3.13333333333333
"B0FFI22X6S","B0FFH61OBO",235.43,2.8
"B0FFI22X6S","B0FFHNXOVT",228.591,2.71666666666667
"B0FFI22X6S","B0FFL37B6B",241.236,2.91666666666667
"B0FFI22X6S","B0FFF4JOKL",243.439,2.96666666666667
"B0FFI22X6S","B0I6TYMZJG",184.455,2.21666666666667
"B0FFI22X6S","B0IG9RDYYV",216.04,2.65
"B0FFI22X6S","B0FFLPWCQK",186.937,2.35
"B0FFI22X6S","B0FFFVN7JT",169.169,2.13333333333333
"B0FFI22X6S","B0FFHW4GZB",184.028,2.21666666666667
"B0FFI22X6S","B0FFLA9ZTX",135.147,1.71666666666667
"B0FFI22X6S","B023B15E6D",229.939,2.6
"B0FFI22X6S","B0FFKZT863",137.319,1.81666666666667
"B0FFI22X6S","B0FFHN6ZU2",167.056,2.06666666666667
"B0FFI22X6S","B0FFHOJIJ7",179.92,2.36666666666667
"B0FFI22X6S","B0FFK85V4K",257.771,2.96666666666667
"B0FFI22X6S","B0FFHD26K7",146.712,1.81666666666667
"B0FFI22X6S","B0G25CU48P",304.875,3.35
"B0FFI22X6S","B0FFMBV9V0",172.093,2.28333333333333
"B0FFI22X6S","B0GUBCOVO3",199.742,2.61666666666667
"B0FFI22X6S","B0H135MBEW",175.441,2.2
"B0FFI22X6S","B0FFHXOBD1",184.856,2.21666666666667
"B0FFI22X6S","B0FFL81IUU",211.059,2.43333333333333
"B0FFI22X6S","B0FFGQ8EH5",229.703,2.58333333333333
"B0FFI22X6S","B0HA6CDCW1",239.296,2.75
"B0FFI22X6S","B0FFKHC9PU",36.971,0.9
"B0FFI22X6S","B0G30DK65S",34.705,1.1
"B0FFI22X6S","B0FFG2I6S2",8.958,0.516666666666667
"B0FFI22X6S","B0FFKVXSFY",26.689,0.633333333333333
"B0FFI22X6S","B0FFK7XY6U",13.14,0.6
"B0FFI22X6S","B0FFFA8L2B",17.483,0.616666666666667
"B0FFI22X6S","B0HU55O3W8",90.466,1.31666666666667
"B0FFI22X6S","B023E12FTI",21.616,0.7
"B0FFI22X6S","B0FFM9VWFS",67.313,0.966666666666667
"B0FFI22X6S","B0G2MKTPMP",188.413,2.28333333333333
"B0FFI22X6S","B00156GGDT",208.663,2.86666666666667
"B0FFI22X6S","B0FFGPRVIT",197.089,2.55
"B0FFI22X6S","B0FFJRVTYE",183.08,2.25
"B0FFI22X6S","B0FFJ1CPHP",232.138,2.8
"B0FFI22X6S","B00156ODDT",221.091,2.71666666666667
"B0FFI22X6S","B0FFG94S3Z",240.423,2.96666666666667
"B0FFI22X6S","B0FFLCF954",252.708,3.21666666666667
"B0FFI22X6S","B0FFFA2AO6",185.409,2.28333333333333
"B0FFI22X6S","B0FFKDRXE8",246.14,3.01666666666667
"B0FFI22X6S","B0FFH62FC9",181.114,2.3
"B0FFI22X6S","B0FFKSVI1S",192.86,2.43333333333333
"B0FFI22X6S","B0FFHHTBED",240.193,2.96666666666667
"B0FFI22X6S","B0FFH6WPC3",175.593,2.26666666666667
"B0FFI22X6S","B0FFHQJR9Q",182.402,2.23333333333333
"B0FFI22X6S","B0FFI9JCED",208.913,2.6
"B0FFI22X6S","B00156D6K6",240.484,3
"B0FFI22X6S","B0FFGO36Q6",249.299,3.11666666666667
"B0FFI22X6S","B0FFHLH9SB",372.412,4.35
"B0FFI22X6S","B0FFIS83Q7",362.319,4.3
"B0FFI22X6S","B0GUCU8FLD",407.105,4.76666666666667
"B0FFI22X6S","B0FFG2575E",391.299,4.45
"B0FFI22X6S","B0FFH3869T",422.398,5.01666666666667
"B0FFI22X6S","B0FFG0GSMW",491.251,5.85
"B0FFI22X6S","B0FFFRXR3L",491.655,5.88333333333333
"B0FFI22X6S","B0G3AZBRXL",414.092,4.68333333333333
"B0FFI22X6S","B020215DUP",408.444,4.75
"B0FFI22X6S","B0GKC6MA4E",434.875,4.96666666666667
"B0FFI22X6S","B0202173FW",431.999,4.93333333333333
"B0FFI22X6S","B0H1TCJ4IO",404.073,4.73333333333333
"B0FFI22X6S","B0FFF4HNKG",400.206,4.71666666666667
"B0FFI22X6S","B020216GML",397.329,4.66666666666667
"B0FFI22X6S","B0202150WR",395.762,4.55
"B0FFI22X6S","B0FFHDQ3SM",172.594,2.16666666666667
"B0FFI22X6S","B0GUVDW01P",150.049,1.83333333333333
"B0FFI22X6S","B023D040HU",166.949,2.05
"B0FFI22X6S","B0FFI2KAV3",179.052,2.55
"B0FFI22X6S","B0FFITCS2H",162.568,2.06666666666667
"B0FFI22X6S","B0HBXZQDWS",159.272,2.08333333333333
"B0FFI22X6S","B0HGFN3J8T",146.859,1.83333333333333
"B0FFI22X6S","B0FFJ01V55",172.579,2.08333333333333
"B0FFI22X6S","B0I60OAVXT",167.635,2.21666666666667
"B0FFI22X6S","B0FFKGBPOF",145.148,1.95
"B0FFI22X6S","B0FFHD6O3A",126,1.68333333333333
"B0FFI22X6S","B0FFJRXFMW",123.896,1.58333333333333
"B0FFI22X6S","B0FFLHS22C",159.131,2.03333333333333
"B0FFI22X6S","B0FFLO95L8",151.082,2.01666666666667
"B0FFI22X6S","B0FFLK4EPS",155.177,2.2
"B0FFI22X6S","B0FFL6KA9D",150.204,1.93333333333333
"B0FFI22X6S","B0FFH1UGLN",99.916,1.48333333333333
"B0FFI22X6S","B0FFK4YCJ8",114.586,1.66666666666667
"B0FFI22X6S","B0I675OYZQ",139.445,1.8
"B0FFI22X6S","B0FFG4GVOV",58.107,1.21666666666667
"B0FFI22X6S","B0GRRBHAKJ",78.324,1.71666666666667
"B0G2MKTPMP","B0FFK83QI3",273.358,3.1
"B0G2MKTPMP","B0HDRHT0UU",312.986,3.61666666666667
"B0G2MKTPMP","B0FFL9Q85P",285.072,3.26666666666667
"B0G2MKTPMP","B0G0ZLYTOF",275.36,3.45
"B0G2MKTPMP","B0G1AO0IBH",254.226,2.85
"B0G2MKTPMP","B0FFH4SOJP",270.292,3.01666666666667
"B0G2MKTPMP","B0FFFRS0IH",287.494,3.23333333333333
"B0G2MKTPMP","B0FFLC9J93",327.681,3.73333333333333
"B0G2MKTPMP","B0G0NZW2VU",291.252,3.21666666666667
"B0G2MKTPMP","B0G13KYBJL",309.446,3.53333333333333
"B0G2MKTPMP","B00190CNHV",286.06,3.23333333333333
"B0G2MKTPMP","B0FFH1DRA5",288.11,3.53333333333333
"B0G2MKTPMP","B0FFL9CGXN",277.062,3.53333333333333
"B0G2MKTPMP","B0FFH70JG8",298.685,3.38333333333333
"B0G2MKTPMP","B0FFHXJXZR",207.546,2.4
"B0G2MKTPMP","B0FFF8Z69A",191.24,3.03333333333333
"B0G2MKTPMP","B0FFGYNGHQ",172.056,2.13333333333333
"B0G2MKTPMP","B0GUAXEBYM",167.74,2.08333333333333
"B0G2MKTPMP","B0FFHCRHH3",164.436,2
"B0G2MKTPMP","B0FFG9F43K",154.58,1.9
"B0G2MKTPMP","B0FFGTI293",187.775,2.23333333333333
"B0G2MKTPMP","B0FFHE4XO4",174.077,2.33333333333333
"B0G2MKTPMP","B0FFK4CQ2L",165.197,2.13333333333333
"B0G2MKTPMP","B0FFJONTQ7",180.456,2.25
"B0G2MKTPMP","B0FFHJD9U9",135.127,1.8
"B0G2MKTPMP","B0FFHF2VI7",126.77,1.73333333333333
"B0G2MKTPMP","B0FFK7ZQFN",145.338,2
"B0G2MKTPMP","B0FFFU612V",150.088,1.96666666666667
"B0G2MKTPMP","B0FFITJD3C",118.21,1.98333333333333
"B0G2MKTPMP","B0FFFTQ4U7",144.401,1.95
"B0G2MKTPMP","B01FE15XQH",170.793,2.45
"B0G2MKTPMP","B0FFL7OZ0J",127.087,2.21666666666667
"B0G2MKTPMP","B0FFGZQ43R",116.533,1.55
"B0G2MKTPMP","B01FE15UUN",135.992,1.73333333333333
"B0G2MKTPMP","B0FFJN8WFQ",116.266,1.48333333333333
"B0G2MKTPMP","B01FE0J0V7",145.287,1.86666666666667
"B0G2MKTPMP","B0FFHDQA5M",87.501,1.1
"B0G2MKTPMP","B0FFGAIWAV",53.201,0.866666666666667
"B0G2MKTPMP","B0GDDXZDXN",55.078,0.866666666666667
"B0G2MKTPMP","B0FFFOM198",111.882,1.45
"B0G2MKTPMP","B0FFI8WH5V",91.61,1.2
"B0G2MKTPMP","B02000JJN1",62.205,1
"B0G2MKTPMP","B02001C3PG",132.399,1.65
"B0G2MKTPMP","B02000JJ21",69.874,1.01666666666667
"B0G2MKTPMP","B0FFH0WGKS",57.298,0.883333333333333
"B0G2MKTPMP","B0FFKZGWZ9",86.663,1.26666666666667
"B0G2MKTPMP","B0FFGJ1NAK",107.571,1.36666666666667
"B0G2MKTPMP","B02000JR6M",88.372,1.21666666666667
"B0G2MKTPMP","B0FFGIBTXI",85.025,1.25
"B0G2MKTPMP","B0FFHY6PN3",98.5,1.31666666666667
"B0G2MKTPMP","B0FFHFSCFH",64.057,1.03333333333333
"B0G2MKTPMP","B0IGCZC15I",65.809,0.983333333333333
"B0G2MKTPMP","B0FFHD3E8G",84.486,1.11666666666667
"B0G2MKTPMP","B0FFHC9CJ8",106.751,1.51666666666667
"B0G2MKTPMP","B0FFH61OBO",51.587,0.866666666666667
"B0G2MKTPMP","B0FFHNXOVT",34.349,0.633333333333333
"B0G2MKTPMP","B0FFL37B6B",57.393,0.966666666666667
"B0G2MKTPMP","B0FFF4JOKL",59.596,1.01666666666667
"B0G2MKTPMP","B0I6TYMZJG",29.801,0.583333333333333
"B0G2MKTPMP","B0IG9RDYYV",61.06,0.933333333333333
"B0G2MKTPMP","B0FFLPWCQK",137.34,1.73333333333333
"B0G2MKTPMP","B0FFFVN7JT",125.858,1.88333333333333
"B0G2MKTPMP","B0FFHW4GZB",178.032,2.8
"B0G2MKTPMP","B0FFLA9ZTX",124.351,1.71666666666667
"B0G2MKTPMP","B023B15E6D",223.943,3.18333333333333
"B0G2MKTPMP","B0FFKZT863",143.457,2.46666666666667
"B0G2MKTPMP","B0FFHN6ZU2",130.399,1.61666666666667
"B0G2MKTPMP","B0FFHOJIJ7",143.263,1.95
"B0G2MKTPMP","B0FFK85V4K",227.29,2.66666666666667
"B0G2MKTPMP","B0FFHD26K7",127.892,2.08333333333333
"B0G2MKTPMP","B0G25CU48P",298.879,3.93333333333333
"B0G2MKTPMP","B0FFMBV9V0",118.811,1.85
"B0G2MKTPMP","B0GUBCOVO3",168.634,2.21666666666667
"B0G2MKTPMP","B0H135MBEW",143.239,1.85
"B0G2MKTPMP","B0FFHXOBD1",178.86,2.81666666666667
"B0G2MKTPMP","B0FFL81IUU",205.063,3.01666666666667
"B0G2MKTPMP","B0FFGQ8EH5",223.707,3.01666666666667
"B0G2MKTPMP","B0HA6CDCW1",233.3,3.31666666666667
"B0G2MKTPMP","B0FFKHC9PU",211.407,2.6
"B0G2MKTPMP","B0G30DK65S",148.057,2.03333333333333
"B0G2MKTPMP","B0FFG2I6S2",183.94,2.2
"B0G2MKTPMP","B0FFKVXSFY",185.895,2.26666666666667
"B0G2MKTPMP","B0FFK7XY6U",175.698,2.18333333333333
"B0G2MKTPMP","B0FFFA8L2B",191.596,2.3
"B0G2MKTPMP","B0HU55O3W8",128.05,2.91666666666667
"B0G2MKTPMP","B023E12FTI",175.513,2.11666666666667
"B0G2MKTPMP","B0FFM9VWFS",245.457,2.81666666666667
"B0G2MKTPMP","B0FFI22X6S",188.75,2.21666666666667
"B0G2MKTPMP","B00156GGDT",55.114,0.966666666666667
"B0G2MKTPMP","B0FFGPRVIT",29.861,0.566666666666667
"B0G2MKTPMP","B0FFJRVTYE",20.569,0.35
"B0G2MKTPMP","B0FFJ1CPHP",43.89,0.616666666666667
"B0G2MKTPMP","B00156ODDT",34.962,0.6
"B0G2MKTPMP","B0FFG94S3Z",61.506,0.95
"B0G2MKTPMP","B0FFLCF954",64.46,1.01666666666667
"B0G2MKTPMP","B0FFFA2AO6",10.22,0.283333333333333
"B0G2MKTPMP","B0FFKDRXE8",80.302,1.13333333333333
"B0G2MKTPMP","B0FFH62FC9",29.261,0.5
